location_name,cause_name,sex_id,sex,year_id,mx,upper,lower
Pennsylvania,Neoplasms,2,Female,1989,202.4907491,205.4626089,197.8641655
Pennsylvania,Neoplasms,2,Female,1990,201.3323826,204.1987303,196.892443
Pennsylvania,Neoplasms,2,Female,1991,201.9450829,204.9749364,196.958224
Pennsylvania,Neoplasms,2,Female,1992,199.745622,202.8575338,195.0445642
Pennsylvania,Neoplasms,2,Female,1993,201.7481293,204.955839,196.9722506
Pennsylvania,Neoplasms,2,Female,1994,200.8190679,203.8880235,196.3462137
Pennsylvania,Neoplasms,2,Female,1995,201.0569774,203.9933987,196.7543331
Pennsylvania,Neoplasms,2,Female,1996,198.1080059,201.2735202,193.7255334
Pennsylvania,Neoplasms,2,Female,1997,197.3179445,200.3667036,193.671991
Pennsylvania,Neoplasms,2,Female,1998,192.3450531,195.261787,188.9814466
Pennsylvania,Neoplasms,2,Female,1999,194.4781477,197.4456321,191.2246047
Pennsylvania,Neoplasms,2,Female,2000,192.6039306,195.5355815,189.5050173
Pennsylvania,Neoplasms,2,Female,2001,193.592976,196.5295071,190.739099
Pennsylvania,Neoplasms,2,Female,2002,191.1872403,194.4387144,188.2781666
Pennsylvania,Neoplasms,2,Female,2003,188.6367552,191.7456856,185.6029758
Pennsylvania,Neoplasms,2,Female,2004,185.5809687,188.6487507,182.699805
Pennsylvania,Neoplasms,2,Female,2005,184.0647005,187.0149948,181.1646414
Pennsylvania,Neoplasms,2,Female,2006,182.0181108,185.052488,179.1050211
Pennsylvania,Neoplasms,2,Female,2007,177.9174494,181.0123696,174.9995102
Pennsylvania,Neoplasms,2,Female,2008,175.5711637,178.5803692,172.747659
Pennsylvania,Neoplasms,2,Female,2009,175.9559412,179.0466824,173.0624097
Pennsylvania,Neoplasms,2,Female,2010,172.5612283,175.8667528,169.6072138
Pennsylvania,Neoplasms,2,Female,2011,173.633538,176.9829038,170.8714533
Pennsylvania,Neoplasms,2,Female,2012,172.3107966,175.947097,169.3225321
Pennsylvania,Neoplasms,2,Female,2013,170.6547683,174.0192333,167.4074655
Pennsylvania,Neoplasms,2,Female,2014,171.617421,175.3485223,168.1362366
Rhode Island,Neoplasms,1,Male,1980,337.5148298,349.7806233,324.9336616
Rhode Island,Neoplasms,1,Male,1981,332.030884,345.0426073,320.1714574
Rhode Island,Neoplasms,1,Male,1982,335.2358928,348.2555369,322.4940791
Rhode Island,Neoplasms,1,Male,1983,330.6805116,342.7895165,317.2292686
Rhode Island,Neoplasms,1,Male,1984,331.2817563,343.9660597,319.1952153
Rhode Island,Neoplasms,1,Male,1985,327.7718162,339.7198453,313.8902129
Rhode Island,Neoplasms,1,Male,1986,327.1719223,338.6062832,313.8070227
Rhode Island,Neoplasms,1,Male,1987,324.7989404,336.1645758,311.39814
Rhode Island,Neoplasms,1,Male,1988,327.7915683,340.4432753,312.8233245
Rhode Island,Neoplasms,1,Male,1989,326.7216155,338.7207882,311.7282914
Rhode Island,Neoplasms,1,Male,1990,314.8990474,326.415739,300.7528719
Rhode Island,Neoplasms,1,Male,1991,310.327202,322.0704835,295.6973534
Rhode Island,Neoplasms,1,Male,1992,311.2553724,323.1569579,296.3834871
Rhode Island,Neoplasms,1,Male,1993,306.4774244,317.8509159,293.3350565
Rhode Island,Neoplasms,1,Male,1994,305.2577239,316.2806199,291.3906998
Rhode Island,Neoplasms,1,Male,1995,305.8430088,316.813765,291.2918544
Rhode Island,Neoplasms,1,Male,1996,297.8043228,308.3555018,283.7581419
Rhode Island,Neoplasms,1,Male,1997,289.7971901,300.1969756,276.4348247
Rhode Island,Neoplasms,1,Male,1998,289.0157563,300.5193474,276.704881
Rhode Island,Neoplasms,1,Male,1999,279.366361,289.5640368,267.7421523
Rhode Island,Neoplasms,1,Male,2000,278.8202615,289.9880659,267.3083657
Rhode Island,Neoplasms,1,Male,2001,278.6236997,289.961723,267.8095464
Rhode Island,Neoplasms,1,Male,2002,276.0829789,286.8900521,266.2697987
Rhode Island,Neoplasms,1,Male,2003,268.5079852,279.2972804,258.7338791
Rhode Island,Neoplasms,1,Male,2004,261.7326185,272.3331976,252.0467092
Rhode Island,Neoplasms,1,Male,2005,257.8323775,269.4864798,248.3118452
Rhode Island,Neoplasms,1,Male,2006,254.7067108,266.3931733,245.0484044
Rhode Island,Neoplasms,1,Male,2007,245.3424956,257.1686868,236.9276511
Rhode Island,Neoplasms,1,Male,2008,245.3054829,257.4850355,236.4284024
Rhode Island,Neoplasms,1,Male,2009,240.5016331,253.067004,231.7239815
Rhode Island,Neoplasms,1,Male,2010,240.5142462,252.1004096,231.5151306
Rhode Island,Neoplasms,1,Male,2011,238.010649,250.9460944,228.8523786
Rhode Island,Neoplasms,1,Male,2012,235.480472,248.5815977,226.3461433
Rhode Island,Neoplasms,1,Male,2013,235.3769793,248.7060764,225.6225359
Rhode Island,Neoplasms,1,Male,2014,234.6862775,248.1833247,225.2352262
Rhode Island,Neoplasms,2,Female,1980,198.1927564,204.6714698,191.9854382
Rhode Island,Neoplasms,2,Female,1981,194.8859209,201.179522,188.5607772
Rhode Island,Neoplasms,2,Female,1982,191.8350424,198.3778528,185.4255686
Rhode Island,Neoplasms,2,Female,1983,195.5088304,201.5023969,189.0971144
Rhode Island,Neoplasms,2,Female,1984,196.1569457,202.7250189,189.6782525
Rhode Island,Neoplasms,2,Female,1985,198.2624,204.8867277,191.6481578
Rhode Island,Neoplasms,2,Female,1986,197.8403829,203.7648521,191.4642366
Rhode Island,Neoplasms,2,Female,1987,195.9944648,202.1134267,189.7020866
Rhode Island,Neoplasms,2,Female,1988,198.0928309,203.981596,192.0432669
Rhode Island,Neoplasms,2,Female,1989,194.0891633,200.3332608,187.5791187
Rhode Island,Neoplasms,2,Female,1990,193.6553575,199.7790632,186.9029615
Rhode Island,Neoplasms,2,Female,1991,193.3280138,199.5541177,185.9980835
Rhode Island,Neoplasms,2,Female,1992,192.5346403,198.6500765,186.1479121
Rhode Island,Neoplasms,2,Female,1993,191.8201119,198.0619383,185.4206708
Rhode Island,Neoplasms,2,Female,1994,190.2216628,196.285582,184.6232291
Rhode Island,Neoplasms,2,Female,1995,192.4396881,198.8140661,185.8211272
Rhode Island,Neoplasms,2,Female,1996,190.5023214,196.6731552,184.6186599
Rhode Island,Neoplasms,2,Female,1997,188.7639355,194.6491393,183.1002962
Rhode Island,Neoplasms,2,Female,1998,182.6676904,188.6569904,176.9897983
Rhode Island,Neoplasms,2,Female,1999,186.6542769,192.3559194,180.5951238
Rhode Island,Neoplasms,2,Female,2000,184.8383558,190.6494872,178.5141527
Rhode Island,Neoplasms,2,Female,2001,184.4405201,190.1662108,178.5393705
Rhode Island,Neoplasms,2,Female,2002,183.8029908,189.3532445,178.1768558
Rhode Island,Neoplasms,2,Female,2003,180.1699395,185.5704927,174.461859
Rhode Island,Neoplasms,2,Female,2004,175.0624494,180.5448785,169.6915159
Rhode Island,Neoplasms,2,Female,2005,173.4582132,178.9992733,168.0081236
Rhode Island,Neoplasms,2,Female,2006,170.9290955,176.5906686,165.5306137
Rhode Island,Neoplasms,2,Female,2007,169.8210017,175.3476082,164.6140857
Rhode Island,Neoplasms,2,Female,2008,166.1622905,171.8384403,160.905939
Rhode Island,Neoplasms,2,Female,2009,166.2235383,171.9855059,161.0534442
Rhode Island,Neoplasms,2,Female,2010,164.3341756,170.0652368,158.7997031
Rhode Island,Neoplasms,2,Female,2011,162.3119139,168.0315148,157.2118706
Rhode Island,Neoplasms,2,Female,2012,160.8561578,166.6771518,155.3034246
Rhode Island,Neoplasms,2,Female,2013,163.5972894,169.5726207,158.4929719
Rhode Island,Neoplasms,2,Female,2014,164.6491954,170.7997587,158.7905687
South Carolina,Neoplasms,1,Male,1980,341.9925493,352.311291,330.5305718
South Carolina,Neoplasms,1,Male,1981,338.5624904,348.4164937,327.4281268
South Carolina,Neoplasms,1,Male,1982,332.5096254,342.15645,321.4466262
South Carolina,Neoplasms,1,Male,1983,335.0747584,345.5940419,323.563907
South Carolina,Neoplasms,1,Male,1984,334.5504017,344.1309316,323.5469892
South Carolina,Neoplasms,1,Male,1985,337.2090064,346.1304809,325.8150171
South Carolina,Neoplasms,1,Male,1986,338.4395802,347.9668529,326.9558653
South Carolina,Neoplasms,1,Male,1987,336.0926013,344.9792787,323.4997856
South Carolina,Neoplasms,1,Male,1988,336.5031826,344.6787356,323.501418
South Carolina,Neoplasms,1,Male,1989,335.9680652,343.9590881,323.2024511
South Carolina,Neoplasms,1,Male,1990,331.6365352,339.6945694,317.2422667
South Carolina,Neoplasms,1,Male,1991,328.3283692,336.3165041,315.3516132
South Carolina,Neoplasms,1,Male,1992,326.110348,334.1153816,312.6011173
South Carolina,Neoplasms,1,Male,1993,328.0249261,336.2251335,313.5247692
South Carolina,Neoplasms,1,Male,1994,327.594113,335.7389349,313.6658794
South Carolina,Neoplasms,1,Male,1995,327.2292079,335.3231796,313.6021641
South Carolina,Neoplasms,1,Male,1996,319.4752134,327.382691,305.8322203
South Carolina,Neoplasms,1,Male,1997,311.1200246,318.8069201,298.0911636
South Carolina,Neoplasms,1,Male,1998,306.9079684,315.0653434,295.2410652
South Carolina,Neoplasms,1,Male,1999,307.078691,315.6869055,295.8966511
South Carolina,Neoplasms,1,Male,2000,307.2429438,315.7977554,296.7546899
South Carolina,Neoplasms,1,Male,2001,303.1329851,311.6149972,293.7836675
South Carolina,Neoplasms,1,Male,2002,300.0355045,309.2960431,291.2255014
South Carolina,Neoplasms,1,Male,2003,294.1340123,304.2870492,286.1687931
South Carolina,Neoplasms,1,Male,2004,284.212166,294.9907113,276.453447
South Carolina,Neoplasms,1,Male,2005,283.4206002,294.7812381,276.1335849
South Carolina,Neoplasms,1,Male,2006,278.0999669,289.4067703,270.7130345
South Carolina,Neoplasms,1,Male,2007,272.5841264,283.9486961,265.5777655
South Carolina,Neoplasms,1,Male,2008,269.3413305,281.4774457,262.5376215
South Carolina,Neoplasms,1,Male,2009,266.0545962,277.9914211,258.9763748
South Carolina,Neoplasms,1,Male,2010,261.7411636,273.2450559,254.8620052
South Carolina,Neoplasms,1,Male,2011,260.1915263,272.5656003,253.1673951
South Carolina,Neoplasms,1,Male,2012,257.678587,270.5784155,250.6015357
South Carolina,Neoplasms,1,Male,2013,257.2162671,271.2128906,250.0629339
South Carolina,Neoplasms,1,Male,2014,259.2991051,272.7709238,252.0668902
South Carolina,Neoplasms,2,Female,1980,172.8913167,176.327458,168.6692454
South Carolina,Neoplasms,2,Female,1981,171.7648782,175.2489238,168.1406068
South Carolina,Neoplasms,2,Female,1982,171.7320564,175.0064887,167.9819811
South Carolina,Neoplasms,2,Female,1983,172.6244736,176.0502948,168.7151816
South Carolina,Neoplasms,2,Female,1984,174.4874618,177.7998595,170.4972579
South Carolina,Neoplasms,2,Female,1985,176.0156345,179.4021432,172.1124372
South Carolina,Neoplasms,2,Female,1986,177.0935661,180.4207455,172.7830772
South Carolina,Neoplasms,2,Female,1987,178.6120216,181.8520262,174.0821661
South Carolina,Neoplasms,2,Female,1988,180.7481012,184.2581772,176.1821414
South Carolina,Neoplasms,2,Female,1989,179.7686196,183.2570981,174.946773
South Carolina,Neoplasms,2,Female,1990,179.4229794,182.7824651,174.7553498
South Carolina,Neoplasms,2,Female,1991,180.877971,184.5138935,175.4043527
South Carolina,Neoplasms,2,Female,1992,178.4869899,182.27204,173.4137286
South Carolina,Neoplasms,2,Female,1993,182.5767999,186.2369512,177.9046068
South Carolina,Neoplasms,2,Female,1994,182.8198956,186.478267,177.7160815
South Carolina,Neoplasms,2,Female,1995,185.005664,188.7902322,180.2146747
South Carolina,Neoplasms,2,Female,1996,183.014361,186.7134117,178.9398541
South Carolina,Neoplasms,2,Female,1997,181.3771106,185.1708401,177.4236787
South Carolina,Neoplasms,2,Female,1998,180.0265981,183.7047338,176.285751
South Carolina,Neoplasms,2,Female,1999,181.9643767,185.6592414,178.3013141
South Carolina,Neoplasms,2,Female,2000,181.3594915,185.0661669,177.80837
South Carolina,Neoplasms,2,Female,2001,182.8902083,186.5282208,179.2146252
South Carolina,Neoplasms,2,Female,2002,181.5822518,185.300936,178.0381142
South Carolina,Neoplasms,2,Female,2003,180.928336,184.5682761,177.384054
South Carolina,Neoplasms,2,Female,2004,174.9946395,178.6666111,171.3412338
South Carolina,Neoplasms,2,Female,2005,176.2142215,179.9114879,172.7922312
South Carolina,Neoplasms,2,Female,2006,175.4318039,179.2402989,171.9509906
South Carolina,Neoplasms,2,Female,2007,173.01406,176.7136041,169.3693501
South Carolina,Neoplasms,2,Female,2008,171.633005,175.4767042,168.1384758
South Carolina,Neoplasms,2,Female,2009,171.2217796,175.2663356,167.8372125
South Carolina,Neoplasms,2,Female,2010,170.1347335,174.1797113,166.6720954
South Carolina,Neoplasms,2,Female,2011,171.3265325,175.401832,167.6289969
South Carolina,Neoplasms,2,Female,2012,171.351949,175.5219704,167.8109383
South Carolina,Neoplasms,2,Female,2013,169.4806374,173.847427,165.7612551
South Carolina,Neoplasms,2,Female,2014,171.3035695,175.694763,167.1444506
South Dakota,Neoplasms,1,Male,1980,273.2573111,282.1778269,264.3235925
South Dakota,Neoplasms,1,Male,1981,272.3107103,281.183125,263.1185587
South Dakota,Neoplasms,1,Male,1982,269.0969084,277.2498173,259.799983
South Dakota,Neoplasms,1,Male,1983,271.1667004,279.9660219,261.7701162
South Dakota,Neoplasms,1,Male,1984,272.5074569,280.9640206,262.5670581
South Dakota,Neoplasms,1,Male,1985,275.8606823,283.7290491,265.9406768
South Dakota,Neoplasms,1,Male,1986,277.0788282,285.8406167,266.4307604
South Dakota,Neoplasms,1,Male,1987,276.8244737,284.9490345,265.5301642
South Dakota,Neoplasms,1,Male,1988,277.1732073,285.324428,266.1264854
South Dakota,Neoplasms,1,Male,1989,275.1950618,282.4760342,263.7362975
South Dakota,Neoplasms,1,Male,1990,272.0727949,279.3639523,260.7428557
South Dakota,Neoplasms,1,Male,1991,272.5536237,279.5634299,259.808026
South Dakota,Neoplasms,1,Male,1992,270.6990914,277.9197324,258.4341059
South Dakota,Neoplasms,1,Male,1993,274.1605943,281.4243605,262.0729273
South Dakota,Neoplasms,1,Male,1994,271.8512779,279.357041,259.3976457
South Dakota,Neoplasms,1,Male,1995,273.7782961,281.1559783,261.2273486
South Dakota,Neoplasms,1,Male,1996,267.3918323,274.7163509,255.3903749
South Dakota,Neoplasms,1,Male,1997,261.4975813,268.5102698,249.7321888
South Dakota,Neoplasms,1,Male,1998,259.1842108,267.1293136,249.2112958
South Dakota,Neoplasms,1,Male,1999,259.7949618,267.8424095,250.0712484
South Dakota,Neoplasms,1,Male,2000,256.602926,264.3138817,247.5796223
South Dakota,Neoplasms,1,Male,2001,256.2645646,264.934548,247.2017691
South Dakota,Neoplasms,1,Male,2002,254.0367891,263.4147954,245.8498189
South Dakota,Neoplasms,1,Male,2003,251.5082358,261.5812213,244.3009531
South Dakota,Neoplasms,1,Male,2004,241.5507403,250.3242378,234.7259881
South Dakota,Neoplasms,1,Male,2005,241.8141979,251.366697,234.8181149
South Dakota,Neoplasms,1,Male,2006,238.5935832,248.6172276,231.7975054
South Dakota,Neoplasms,1,Male,2007,234.1357954,244.5661744,226.922573
South Dakota,Neoplasms,1,Male,2008,231.5559159,242.6156501,224.8011199
South Dakota,Neoplasms,1,Male,2009,228.7669277,238.8000766,222.1152714
South Dakota,Neoplasms,1,Male,2010,227.0726119,238.5895818,220.3477431
South Dakota,Neoplasms,1,Male,2011,226.1803912,237.7577122,219.3715869
South Dakota,Neoplasms,1,Male,2012,224.6248294,236.2347403,218.1996288
South Dakota,Neoplasms,1,Male,2013,223.3270268,235.8091033,216.436728
South Dakota,Neoplasms,1,Male,2014,227.0966636,239.1276736,219.9884742
South Dakota,Neoplasms,2,Female,1980,169.7346544,173.9477907,165.2322701
South Dakota,Neoplasms,2,Female,1981,168.3103092,172.1917168,164.0566361
South Dakota,Neoplasms,2,Female,1982,167.547106,171.4499258,163.5905134
South Dakota,Neoplasms,2,Female,1983,167.9902444,171.9955561,163.7454901
South Dakota,Neoplasms,2,Female,1984,169.0487784,172.884999,164.8804113
South Dakota,Neoplasms,2,Female,1985,170.6928291,174.5548002,166.0271709
South Dakota,Neoplasms,2,Female,1986,171.5706588,175.5926501,167.3991246
South Dakota,Neoplasms,2,Female,1987,172.952767,176.8100763,168.5578627
South Dakota,Neoplasms,2,Female,1988,173.5004672,177.5633511,168.8122462
South Dakota,Neoplasms,2,Female,1989,172.3740175,176.186034,167.1271633
South Dakota,Neoplasms,2,Female,1990,170.3174957,173.8451861,165.6216846
South Dakota,Neoplasms,2,Female,1991,172.3696333,176.5052437,167.3424051
South Dakota,Neoplasms,2,Female,1992,170.779689,174.688754,166.3334182
South Dakota,Neoplasms,2,Female,1993,172.9031596,176.8887305,168.0723362
South Dakota,Neoplasms,2,Female,1994,172.4843639,176.321449,167.822964
South Dakota,Neoplasms,2,Female,1995,173.6887663,177.6099433,169.2081813
South Dakota,Neoplasms,2,Female,1996,171.2800256,174.8976519,166.4350994
South Dakota,Neoplasms,2,Female,1997,169.8133888,173.5384832,165.4638248
South Dakota,Neoplasms,2,Female,1998,169.2067549,173.3928972,165.1935846
South Dakota,Neoplasms,2,Female,1999,170.0077359,174.1941638,165.9934316
South Dakota,Neoplasms,2,Female,2000,169.6699817,173.5945726,165.8621642
South Dakota,Neoplasms,2,Female,2001,170.7450044,174.5896238,167.0750846
South Dakota,Neoplasms,2,Female,2002,168.9516879,172.7031406,165.1104235
South Dakota,Neoplasms,2,Female,2003,168.4014092,172.3116933,164.401899
South Dakota,Neoplasms,2,Female,2004,163.3644474,167.3623833,159.5147677
South Dakota,Neoplasms,2,Female,2005,164.7435479,168.6556447,160.8625123
South Dakota,Neoplasms,2,Female,2006,162.2987301,166.4326802,158.264613
South Dakota,Neoplasms,2,Female,2007,159.237303,163.2158849,155.4161239
South Dakota,Neoplasms,2,Female,2008,158.0533339,162.0589697,153.9306749
South Dakota,Neoplasms,2,Female,2009,157.4238144,161.3378335,153.6412352
South Dakota,Neoplasms,2,Female,2010,155.8786912,160.1047228,152.0200657
South Dakota,Neoplasms,2,Female,2011,156.6492211,160.9148418,152.6734101
South Dakota,Neoplasms,2,Female,2012,155.4114028,159.7373212,151.2580079
South Dakota,Neoplasms,2,Female,2013,154.3295195,158.9006761,150.1021524
South Dakota,Neoplasms,2,Female,2014,155.3682289,159.7327122,150.7608878
Tennessee,Neoplasms,1,Male,1980,331.0257129,341.0573037,320.5026942
Tennessee,Neoplasms,1,Male,1981,329.9203399,339.6430002,319.4861803
Tennessee,Neoplasms,1,Male,1982,324.1647851,333.4929083,314.1934588
Tennessee,Neoplasms,1,Male,1983,324.8995077,334.2849723,314.3360594
Tennessee,Neoplasms,1,Male,1984,329.3916484,338.4372251,318.8031726
Tennessee,Neoplasms,1,Male,1985,331.1481186,339.9262334,319.8416761
Tennessee,Neoplasms,1,Male,1986,335.0898219,343.7530159,323.7387368
Tennessee,Neoplasms,1,Male,1987,333.3091878,341.4973308,321.8431855
Tennessee,Neoplasms,1,Male,1988,334.1563628,341.9455485,322.250464
Tennessee,Neoplasms,1,Male,1989,332.4849724,340.2267348,319.8117863
Tennessee,Neoplasms,1,Male,1990,330.6978382,338.3785496,317.6688966
Tennessee,Neoplasms,1,Male,1991,327.3245348,334.9093754,314.2391314
Tennessee,Neoplasms,1,Male,1992,325.8759602,332.9954298,312.6426518
Tennessee,Neoplasms,1,Male,1993,329.8673758,337.3704689,316.075265
Tennessee,Neoplasms,1,Male,1994,330.335677,338.1294568,316.5950645
Tennessee,Neoplasms,1,Male,1995,331.7045193,339.0490036,317.4987412
Tennessee,Neoplasms,1,Male,1996,323.8972349,331.6629373,309.8056647
Tennessee,Neoplasms,1,Male,1997,316.7768009,323.9457293,303.8263071
Tennessee,Neoplasms,1,Male,1998,315.3313047,323.0471956,303.3440718
Tennessee,Neoplasms,1,Male,1999,314.1298359,321.2513459,302.9861578
Tennessee,Neoplasms,1,Male,2000,313.9679656,323.0163736,303.4236987
Tennessee,Neoplasms,1,Male,2001,310.0610245,318.7991337,300.6160704
Tennessee,Neoplasms,1,Male,2002,308.4699345,317.6369198,299.508759
Tennessee,Neoplasms,1,Male,2003,303.4004696,314.1309305,295.3708511
Tennessee,Neoplasms,1,Male,2004,294.4030727,304.7755049,287.0246712
Tennessee,Neoplasms,1,Male,2005,294.0148283,304.6366236,287.0184414
Tennessee,Neoplasms,1,Male,2006,290.8085158,302.6181012,284.0755522
Tennessee,Neoplasms,1,Male,2007,285.6235247,297.5411596,279.2014943
Tennessee,Neoplasms,1,Male,2008,281.8391717,293.6355269,275.2256318
Tennessee,Neoplasms,1,Male,2009,279.9682188,293.1003008,273.4000132
Tennessee,Neoplasms,1,Male,2010,276.470444,289.3476465,269.9647668
Tennessee,Neoplasms,1,Male,2011,275.6503273,288.7490372,268.8861108
Tennessee,Neoplasms,1,Male,2012,274.5760874,288.6249897,267.9819359
Tennessee,Neoplasms,1,Male,2013,273.5052678,288.0680791,266.7022406
Tennessee,Neoplasms,1,Male,2014,278.7319589,293.3007448,271.3743378
Tennessee,Neoplasms,2,Female,1980,177.6246786,181.0488016,173.8667791
Tennessee,Neoplasms,2,Female,1981,175.7011411,178.6912328,172.1024848
Tennessee,Neoplasms,2,Female,1982,175.261708,178.3314281,171.4200997
Tennessee,Neoplasms,2,Female,1983,176.4822002,179.6330379,172.7488477
Tennessee,Neoplasms,2,Female,1984,177.8663241,180.8222811,174.0583681
Tennessee,Neoplasms,2,Female,1985,181.2368221,184.3911982,177.0900855
Tennessee,Neoplasms,2,Female,1986,182.0955682,185.2644291,178.3373658
Tennessee,Neoplasms,2,Female,1987,184.287412,187.54475,180.0648942
Tennessee,Neoplasms,2,Female,1988,184.6403314,187.9859517,180.157264
Tennessee,Neoplasms,2,Female,1989,184.3843007,187.8529574,179.4235059
Tennessee,Neoplasms,2,Female,1990,183.6594097,186.8959767,179.1484785
Tennessee,Neoplasms,2,Female,1991,185.241722,188.7431586,180.3139719
Tennessee,Neoplasms,2,Female,1992,183.2002445,186.6860216,178.1913026
Tennessee,Neoplasms,2,Female,1993,187.3028574,190.8011732,182.5446991
Tennessee,Neoplasms,2,Female,1994,188.405764,191.7457982,183.9805043
Tennessee,Neoplasms,2,Female,1995,190.1225478,193.604841,185.1316234
Tennessee,Neoplasms,2,Female,1996,188.1437828,191.6450063,183.8087099
Tennessee,Neoplasms,2,Female,1997,188.3829743,191.6645871,184.1061485
Tennessee,Neoplasms,2,Female,1998,186.3917395,189.5334815,182.6394034
Tennessee,Neoplasms,2,Female,1999,187.5217594,190.9159342,183.9107707
Tennessee,Neoplasms,2,Female,2000,188.264517,191.7217026,184.8273608
Tennessee,Neoplasms,2,Female,2001,190.5509695,193.8870981,187.0971817
Tennessee,Neoplasms,2,Female,2002,188.9773355,192.3300765,185.5424043
Tennessee,Neoplasms,2,Female,2003,188.5126875,191.7826878,185.1884375
Tennessee,Neoplasms,2,Female,2004,183.8989265,187.2881058,180.6237203
Tennessee,Neoplasms,2,Female,2005,184.6701056,187.8205576,181.3545951
Tennessee,Neoplasms,2,Female,2006,184.0343753,187.8180946,180.7994715
Tennessee,Neoplasms,2,Female,2007,180.0696867,183.5286506,176.7969651
Tennessee,Neoplasms,2,Female,2008,179.6613287,183.2693913,176.3822393
Tennessee,Neoplasms,2,Female,2009,179.2708556,182.7012796,175.9389511
Tennessee,Neoplasms,2,Female,2010,177.6709052,181.3589557,174.1765264
Tennessee,Neoplasms,2,Female,2011,178.3347754,181.9170211,174.9744383
Tennessee,Neoplasms,2,Female,2012,178.373961,182.4185074,175.0166924
Tennessee,Neoplasms,2,Female,2013,178.0003074,182.0760028,174.3261962
Tennessee,Neoplasms,2,Female,2014,179.6513984,183.8789826,175.9400673
Texas,Neoplasms,1,Male,1980,318.1595021,327.372869,308.2847685
Texas,Neoplasms,1,Male,1981,315.5220921,324.2398083,305.7876366
Texas,Neoplasms,1,Male,1982,309.3311756,319.0465239,299.4359777
Texas,Neoplasms,1,Male,1983,310.682885,319.6540032,300.0189918
Texas,Neoplasms,1,Male,1984,308.4209759,317.1183376,298.3202584
Texas,Neoplasms,1,Male,1985,310.6126449,319.2155975,300.0027614
Texas,Neoplasms,1,Male,1986,310.89313,318.8531189,300.2370027
Texas,Neoplasms,1,Male,1987,309.2250347,316.5012244,298.4631919
Texas,Neoplasms,1,Male,1988,309.7380403,317.3999197,298.3700237
Texas,Neoplasms,1,Male,1989,308.0636141,314.9857013,296.150219
Texas,Neoplasms,1,Male,1990,304.4577075,311.2653856,291.9910933
Texas,Neoplasms,1,Male,1991,300.3448038,306.9220656,287.8608237
Texas,Neoplasms,1,Male,1992,297.4652541,304.0583271,284.9294041
Texas,Neoplasms,1,Male,1993,300.4125999,306.6455166,287.6750237
Texas,Neoplasms,1,Male,1994,297.3254526,303.7113304,284.3246451
Texas,Neoplasms,1,Male,1995,295.0308351,301.2590275,282.0897281
Texas,Neoplasms,1,Male,1996,287.4178233,294.1844367,274.7350662
Texas,Neoplasms,1,Male,1997,280.1769688,286.6204479,268.3034207
Texas,Neoplasms,1,Male,1998,274.3553023,281.1086436,263.4151062
Texas,Neoplasms,1,Male,1999,271.5735567,278.4281024,261.8259304
Texas,Neoplasms,1,Male,2000,269.1361259,276.3899356,260.2493979
Texas,Neoplasms,1,Male,2001,266.5332704,274.3678599,258.2069552
Texas,Neoplasms,1,Male,2002,264.1903982,272.2115057,256.4059332
Texas,Neoplasms,1,Male,2003,256.7399165,265.6197414,249.4240078
Texas,Neoplasms,1,Male,2004,249.7482639,258.1932521,243.1643426
Texas,Neoplasms,1,Male,2005,246.8280529,256.4579644,240.9544689
Texas,Neoplasms,1,Male,2006,242.0878568,252.1560032,236.2304309
Texas,Neoplasms,1,Male,2007,237.3557208,247.1376319,232.119602
Texas,Neoplasms,1,Male,2008,235.0685602,245.3401299,229.5802461
Texas,Neoplasms,1,Male,2009,229.7054835,239.8499781,224.1916159
Texas,Neoplasms,1,Male,2010,226.6522618,237.8907548,221.4237409
Texas,Neoplasms,1,Male,2011,225.0033238,236.1979813,219.6447642
Texas,Neoplasms,1,Male,2012,222.2095963,234.1988451,216.6021426
Texas,Neoplasms,1,Male,2013,221.8861972,233.8739618,216.1967831
Texas,Neoplasms,1,Male,2014,223.3423586,235.5004636,217.7618344
Texas,Neoplasms,2,Female,1980,175.7469025,178.6198401,172.3956836
Texas,Neoplasms,2,Female,1981,174.9697918,177.9303523,171.6945054
Texas,Neoplasms,2,Female,1982,173.5736057,176.2391345,170.3376413
Texas,Neoplasms,2,Female,1983,175.2145839,177.9635358,172.167213
Texas,Neoplasms,2,Female,1984,176.5958592,179.2996024,173.024731
Texas,Neoplasms,2,Female,1985,177.0884951,179.6972609,173.8180479
Texas,Neoplasms,2,Female,1986,176.9004952,179.4857336,173.2910756
Texas,Neoplasms,2,Female,1987,178.5743297,181.42918,174.747568
Texas,Neoplasms,2,Female,1988,179.9847939,182.724584,176.105594
Texas,Neoplasms,2,Female,1989,178.9442504,181.4648665,174.5112954
Texas,Neoplasms,2,Female,1990,176.9267774,179.7302858,172.5197714
Texas,Neoplasms,2,Female,1991,177.7515103,180.6861411,173.1195941
Texas,Neoplasms,2,Female,1992,176.5775652,179.4687493,172.1169233
Texas,Neoplasms,2,Female,1993,178.5536989,181.4646151,174.1445987
Texas,Neoplasms,2,Female,1994,178.0354788,180.8551401,173.5551181
Texas,Neoplasms,2,Female,1995,179.3565559,182.4940852,175.058143
Texas,Neoplasms,2,Female,1996,176.3386297,179.1174058,172.570737
Texas,Neoplasms,2,Female,1997,175.0153,177.8905654,171.2972732
Texas,Neoplasms,2,Female,1998,172.5788072,175.2956907,169.3994158
